Pick and Ban Order - LJL 2024 Spring,Phase,Blue,Red,Score,Winner,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1-2,BP2-3,RP3,RB4,BB4,RB5,BB5,RP4,BP4-5,RP5,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5,SB,VOD


Week 5,DetonatioN FocusMe,V3 Esports,2 - 0,1,14.2,Kalista,Ashe,Varus,Neeko,Orianna,Senna,Karma,"Hwei, Ezreal","Xin Zhao, K'Sante",Udyr,Lucian,Vi,Jinx,Rell,Jax,"Miss Fortune, Nautilus",Braum,Mid,Jungle,Top,Bot,Support,Mid,Bot,Top,Jungle,Support,SB,https://www.twitch.tv/videos/2065234244?t=01h45m33s
Week 5,V3 Esports,DetonatioN FocusMe,0 - 1,2,14.2,Ashe,Kalista,Senna,Varus,Orianna,Karma,Neeko,"Lucian, Azir","Draven, Nautilus",Milio,Rumble,Poppy,Vi,Darius,Maokai,"Rell, K'Sante",Garen,Mid,Bot,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top,SB,https://www.twitch.tv/videos/2065234244?t=00h44m11s
Week 4,DetonatioN FocusMe,AXIZ CREST,2 - 0,1,14.2,Varus,Neeko,Nocturne,Ashe,Senna,Karma,K'Sante,"Gnar, Xin Zhao","Poppy, Azir",Hwei,Lucian,Ezreal,Renata Glasc,Xayah,Nautilus,"Kalista, Pyke",Twisted Fate,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Support,Bot,SB,https://www.twitch.tv/videos/2059603234?t=5h37m43s
Week 4,AXIZ CREST,DetonatioN FocusMe,0 - 1,2,14.2,Neeko,Senna,Ashe,Karma,Darius,Varus,Nocturne,"Orianna, Vi","Galio, Udyr",K'Sante,Ezreal,Lucian,Jinx,Kalista,Xayah,"Aphelios, Rakan",Renata Glasc,Jungle,Mid,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.twitch.tv/videos/2059603234?t=4h51m44s
Week 4,V3 Esports,Sengoku Gaming,1 - 1,1,14.2,Ashe,Kalista,Hwei,Varus,Karma,Rumble,Neeko,"Orianna, Rell","Ezreal, Maokai",Kai'Sa,Tristana,Nautilus,Jayce,Lee Sin,Vi,"Alistar, K'Sante",Gwen,Mid,Bot,Jungle,Support,Top,Mid,Support,Bot,Jungle,Top,SB,https://www.twitch.tv/videos/2059603234?t=3h45m45s
Week 4,Sengoku Gaming,V3 Esports,1 - 0,1,14.2,Varus,Ashe,Kalista,Neeko,Orianna,Karma,Rumble,"K'Sante, Hwei","Gnar, Azir",Sejuani,Nautilus,Sylas,Lucian,None,Ezreal,"Senna, Maokai",Bard,Jungle,Top,Mid,Bot,Support,Top,Mid,Jungle,Bot,Support,SB,https://www.twitch.tv/videos/2059603234?t=2h44m29s
Week 4,Fukuoka SoftBank HAWKS gaming,Burning Core Toyama,2 - 0,1,14.2,Azir,Ashe,Karma,Rumble,Neeko,Maokai,Senna,"Orianna, Varus","Jarvan IV, Nautilus",Poppy,Aatrox,Milio,Viktor,Zac,Rell,"Taliyah, Gnar",Tristana,Bot,Jungle,Support,Mid,Top,Mid,Bot,Jungle,Support,Top,SB,https://www.twitch.tv/videos/2059603234?t=1h33m17s
Week 4,Burning Core Toyama,Fukuoka SoftBank HAWKS gaming,0 - 1,2,14.2,Rumble,Azir,Lucian,Maokai,Ashe,Neeko,Karma,"Senna, Lee Sin","Varus, Wukong",Orianna,LeBlanc,Aatrox,Jax,Gwen,K'Sante,"Zac, Rakan",Yasuo,Mid,Bot,Jungle,Top,Support,Bot,Jungle,Mid,Top,Support,SB,https://www.twitch.tv/videos/2059603234?t=0h41m26s
Week 4,Fukuoka SoftBank HAWKS gaming,V3 Esports,2 - 0,1,14.2,Karma,Ashe,Nocturne,Neeko,Hwei,Orianna,Maokai,"Rumble, Kalista","Akali, Tristana",Jayce,Senna,Rell,Varus,Sejuani,Vi,"Xayah, Rakan",Renata Glasc,Jungle,Top,Mid,Bot,Support,Top,Bot,Mid,Jungle,Support,SB,https://www.twitch.tv/videos/2058574855?t=5h43m56s
Week 4,V3 Esports,Fukuoka SoftBank HAWKS gaming,0 - 1,2,14.2,Ashe,Neeko,Hwei,Karma,Orianna,Tristana,Maokai,"Senna, Rumble","Varus, Nautilus",Tahm Kench,K'Sante,Vi,Jayce,Xin Zhao,Jarvan IV,"Aatrox, Azir",Sylas,Jungle,Bot,Support,Top,Mid,Bot,Top,Support,Jungle,Mid,SB,https://www.twitch.tv/videos/2058574855?t=4h51m21s
Week 4,DetonatioN FocusMe,Burning Core Toyama,2 - 0,1,14.2,Varus,Ashe,Tristana,Karma,Azir,Nocturne,Orianna,"K'Sante, Nautilus","Poppy, Aatrox",Syndra,Senna,Lee Sin,Caitlyn,Viego,Aphelios,"Jinx, Tahm Kench",Braum,Mid,Jungle,Top,Bot,Support,Top,Jungle,Mid,Bot,Support,SB,https://www.twitch.tv/videos/2058574855?t=3h42m34s
Week 4,Burning Core Toyama,DetonatioN FocusMe,0 - 1,2,14.2,Ashe,Varus,Caitlyn,Azir,Karma,Rell,K'Sante,"Orianna, Nocturne","Lee Sin, LeBlanc",Gwen,Xayah,Ezreal,Tahm Kench,Senna,Lucian,"Aphelios, Milio",Nami,Top,Jungle,Mid,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.twitch.tv/videos/2058574855?t=02h52m53s
Week 4,Sengoku Gaming,AXIZ CREST,1 - 1,1,14.2,Udyr,Neeko,Nocturne,Varus,Senna,Karma,Azir,"Hwei, K'Sante","Caitlyn, Lux",Ezreal,Gnar,Orianna,Zac,Corki,Blitzcrank,"Rell, Aatrox",Sejuani,Mid,Bot,Support,Jungle,Top,Mid,Top,Bot,Support,Jungle,SB,https://www.twitch.tv/videos/2058574855?t=01h39m29s
Week 4,AXIZ CREST,Sengoku Gaming,1 - 0,1,14.2,Neeko,Udyr,Varus,Karma,Ashe,Nocturne,Senna,"Ezreal, Hwei","Nautilus, K'Sante",Rell,Xin Zhao,Zac,Orianna,Aatrox,Gnar,"Sejuani, Azir",Taliyah,Bot,Support,Top,Jungle,Mid,Bot,Support,Jungle,Top,Mid,SB,https://www.twitch.tv/videos/2058574855?t=00h40m11s
Week 3,AXIZ CREST,V3 Esports,1 - 1,2,14.2,Neeko,Karma,Tristana,Orianna,Nocturne,Senna,Varus,"Kalista, Rumble","Udyr, Renata Glasc",Blitzcrank,Xin Zhao,Vi,Poppy,Jarvan IV,Rell,"Azir, Sejuani",Yone,Bot,Top,Support,Mid,Jungle,Bot,Top,Support,Jungle,Mid,SB,https://www.twitch.tv/videos/2052814890?t=05h41m55s
Week 3,V3 Esports,AXIZ CREST,0 - 1,2,14.2,Karma,Neeko,Udyr,Tristana,Senna,Varus,Orianna,"K'Sante, Nocturne","Rell, Aatrox",Galio,Kalista,Aphelios,Lucian,Rakan,Ezreal,"Xayah, Renata Glasc",Hwei,Mid,Jungle,Top,Bot,Support,Top,Jungle,Mid,Bot,Support,SB,https://www.twitch.tv/videos/2052814890?t=04h44m54s
Week 3,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,1 - 1,1,14.2,Senna,Orianna,Maokai,Rumble,Poppy,Varus,Neeko,"Ashe, Azir","Jhin, Corki",Draven,Vi,Rell,Xin Zhao,Zac,Sejuani,"K'Sante, Lee Sin",Aatrox,Support,Bot,Mid,Top,Jungle,Support,Mid,Bot,Jungle,Top,SB,https://www.twitch.tv/videos/2052814890?t=03h33m29s
Week 3,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1 - 0,1,14.2,Orianna,Neeko,Ashe,Senna,Rakan,Poppy,Azir,"Sejuani, Milio","Lucian, Nami",Aphelios,Vi,Yone,Rell,Corki,Jayce,"Maokai, K'Sante",Rumble,Mid,Bot,Support,Jungle,Top,Jungle,Support,Bot,Mid,Top,SB,https://www.twitch.tv/videos/2052814890?t=02h41m41s
Week 3,Sengoku Gaming,Burning Core Toyama,1 - 1,2,14.2,Karma,Neeko,Kalista,Ashe,Udyr,Poppy,Maokai,"Azir, Milio","Corki, K'Sante",Aphelios,Varus,Vi,Rakan,Gwen,Gnar,"Lucian, Nami",Rell,Jungle,Mid,Top,Bot,Support,Mid,Support,Bot,Top,Jungle,SB,https://www.twitch.tv/videos/2052814890?t=01h31m53s
Week 3,Burning Core Toyama,Sengoku Gaming,0 - 1,2,14.2,Orianna,Karma,Neeko,Kalista,Rumble,Maokai,Varus,"Caitlyn, Ashe","Gnar, Rell",Poppy,Azir,Hwei,Corki,Aatrox,Kennen,"Brand, Tristana",Sylas,Bot,Top,Support,Jungle,Mid,Bot,Support,Jungle,Top,Mid,SB,https://www.twitch.tv/videos/2052814890?t=00h39m23s
Week 3,Sengoku Gaming,DetonatioN FocusMe,0 - 2,2,14.2,Poppy,Rakan,Kalista,Orianna,Varus,Lee Sin,Neeko,"Karma, Ezreal","Aphelios, Milio",Azir,Viego,Maokai,Xin Zhao,Gwen,Vi,"K'Sante, Nocturne",Aatrox,Mid,Bot,Support,Top,Jungle,Support,Bot,Mid,Jungle,Top,SB,https://www.twitch.tv/videos/2051768300?t=05h40m31s
Week 3,DetonatioN FocusMe,Sengoku Gaming,1 - 0,1,14.2,Orianna,Maokai,Varus,Poppy,Rakan,Neeko,Kalista,"Aphelios, Milio","Rumble, Azir",K'Sante,Nautilus,Hwei,Renata Glasc,Corki,Taliyah,"Zac, Xin Zhao",Viego,Bot,Support,Mid,Top,Jungle,Bot,Support,Top,Mid,Jungle,SB,https://www.twitch.tv/videos/2051768300?t=04h53m28s
Week 3,AXIZ CREST,Fukuoka SoftBank HAWKS gaming,1 - 1,2,14.2,Ashe,Karma,Neeko,Senna,Maokai,K'Sante,Orianna,"Xayah, Rakan","Jinx, Tahm Kench",Rell,Nocturne,Azir,Poppy,Darius,LeBlanc,"Gnar, Sejuani",Yone,Mid,Bot,Support,Top,Jungle,Bot,Support,Jungle,Mid,Top,SB,https://www.twitch.tv/videos/2051768300?t=03h39m07s
Week 3,Fukuoka SoftBank HAWKS gaming,AXIZ CREST,0 - 1,2,14.2,Twisted Fate,Ashe,Nocturne,Neeko,Vi,Maokai,Milio,"Karma, K'Sante","Lucian, Sejuani",Xin Zhao,Aatrox,Varus,Gwen,Aphelios,Senna,"Jax, Azir",Nautilus,Support,Bot,Jungle,Top,Mid,Mid,Top,Jungle,Bot,Support,SB,https://www.twitch.tv/videos/2051768300?t=02h39m47s
Week 3,V3 Esports,Burning Core Toyama,2 - 0,1,14.2,Orianna,Rumble,Udyr,Karma,Ashe,Neeko,Varus,"Rell, Ezreal","Maokai, Renata Glasc",Bard,Jayce,Azir,Tristana,Sylas,Corki,"Aatrox, Twisted Fate",Jax,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Support,Mid,Top,SB,https://www.twitch.tv/videos/2051768300?t=01h33m38s
Week 3,Burning Core Toyama,V3 Esports,0 - 1,2,14.2,Rumble,Orianna,Kalista,Ashe,Neeko,Udyr,Karma,"Varus, Rell","Aphelios, Xin Zhao",Nautilus,Renata Glasc,Fiora,Rakan,Twisted Fate,Hwei,"Braum, Aatrox",Jayce,Mid,Bot,Jungle,Support,Top,Bot,Jungle,Support,Mid,Top,SB,https://www.twitch.tv/videos/2051768300?t=00h41m14s
Week 2,AXIZ CREST,Burning Core Toyama,2 - 0,1,14.1b,Tristana,Nocturne,Neeko,Senna,Varus,Rumble,K'Sante,"Azir, Rakan","Milio, Aphelios",Miss Fortune,Akali,Vi,Corki,Jarvan IV,Udyr,"Hwei, Sejuani",Trundle,Top,Support,Bot,Mid,Jungle,Mid,Support,Bot,Top,Jungle,SB,https://www.twitch.tv/videos/2046012444?t=05h27m35s
Week 2,Burning Core Toyama,AXIZ CREST,0 - 1,2,14.1b,Rumble,Neeko,Senna,Tristana,Milio,Varus,Jayce,"Xayah, Rakan","Maokai, Ziggs",Nocturne,Leona,Orianna,Rell,LeBlanc,Azir,"Nautilus, Jax",Kennen,Mid,Jungle,Bot,Support,Top,Bot,Support,Jungle,Mid,Top,SB,https://www.twitch.tv/videos/2046012444?t=04h34m39s
Week 2,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,2 - 0,1,14.1b,Nocturne,Ashe,Neeko,Orianna,Milio,Maokai,Rell,"Varus, Renata Glasc","Rumble, Jayce",K'Sante,Lucian,Sejuani,Aphelios,Jarvan IV,Vi,"Xayah, Rakan",Hwei,Jungle,Top,Mid,Bot,Support,Bot,Support,Top,Jungle,Mid,SB,https://www.twitch.tv/videos/2046012444?t=03h22m23s
Week 2,Sengoku Gaming,Fukuoka SoftBank HAWKS gaming,0 - 1,2,14.1b,Ashe,Nocturne,Rell,Maokai,Sejuani,Neeko,Orianna,"Milio, Vi","Xayah, Rakan",Aphelios,Jarvan IV,Gwen,Jax,Azir,Rumble,"K'Sante, Lee Sin",Viktor,Mid,Bot,Support,Top,Jungle,Support,Jungle,Bot,Top,Mid,SB,https://www.twitch.tv/videos/2046012444?t=02h29m47s
Week 2,V3 Esports,DetonatioN FocusMe,0 - 2,2,14.1b,Ashe,Varus,Senna,Kalista,Nocturne,Neeko,Vi,"Azir, Poppy","Rumble, Twisted Fate",K'Sante,Miss Fortune,Renata Glasc,Draven,Lucian,Xayah,"Kai'Sa, Rakan",Bard,Jungle,Top,Mid,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.twitch.tv/videos/2046012444?t=01h26m03s
Week 2,DetonatioN FocusMe,V3 Esports,1 - 0,1,14.1b,Varus,Neeko,Orianna,Ashe,Vi,Lee Sin,Senna,"Kalista, Tristana","Maokai, Azir",Rumble,Nautilus,Rell,K'Sante,Sejuani,Xin Zhao,"Poppy, Jax",Renata Glasc,Bot,Support,Mid,Jungle,Top,Bot,Mid,Top,Jungle,Support,SB,https://www.twitch.tv/videos/2046012444?t=00h39m52s
Week 2,DetonatioN FocusMe,AXIZ CREST,2 - 0,1,14.1b,Varus,Neeko,Milio,Nocturne,Aphelios,Senna,Maokai,"Xayah, Rakan","Lucian, Nami",Vi,Tristana,Orianna,Darius,Azir,Udyr,"Hwei, K'Sante",Akali,Jungle,Bot,Support,Mid,Top,Bot,Support,Jungle,Top,Mid,SB,https://www.twitch.tv/videos/2044966214?t=06h23m50s
Week 2,AXIZ CREST,DetonatioN FocusMe,0 - 1,2,14.1b,Neeko,Varus,Nocturne,Milio,Darius,Aphelios,Senna,"Xayah, Rakan","Azir, Nautilus",K'Sante,Poppy,Vi,Gnar,Orianna,Maokai,"Gwen, Sejuani",Tristana,Bot,Mid,Support,Top,Jungle,Bot,Support,Top,Jungle,Mid,SB,https://www.twitch.tv/videos/2044966214?t=05h27m39s
Week 2,V3 Esports,Sengoku Gaming,0 - 2,2,14.1b,Ashe,Kalista,Udyr,Varus,Nocturne,Orianna,Neeko,"Senna, Azir","Miss Fortune, Rumble",Nautilus,Vi,Jax,Tristana,Sejuani,K'Sante,"Akali, Xin Zhao",Lee Sin,Support,Bot,Top,Mid,Jungle,Bot,Mid,Support,Top,Jungle,SB,https://www.twitch.tv/videos/2044966214?t=03h47m05s
Week 2,Sengoku Gaming,V3 Esports,1 - 0,1,14.1b,Kalista,Ashe,Varus,Neeko,Tristana,Udyr,Orianna,"Nocturne, Senna","Aphelios, Jax",Azir,Renata Glasc,Jayce,Rakan,Nautilus,Tahm Kench,"Rumble, Blitzcrank",K'Sante,Mid,Bot,Jungle,Top,Support,Jungle,Bot,Mid,Support,Top,SB,https://www.twitch.tv/videos/2044966214?t=02h49m22s
Week 2,Burning Core Toyama,Fukuoka SoftBank HAWKS gaming,0 - 2,2,14.1b,Ashe,Tristana,Lucian,Maokai,Rumble,Nocturne,Neeko,"LeBlanc, Varus","Miss Fortune, Lee Sin",Rell,K'Sante,Gwen,Udyr,Gnar,Renata Glasc,"Jax, Zyra",Aatrox,Mid,Bot,Jungle,Top,Support,Mid,Bot,Jungle,Support,Top,SB,https://www.twitch.tv/videos/2044966214?t=01h27m28s
Week 2,Fukuoka SoftBank HAWKS gaming,Burning Core Toyama,1 - 0,1,14.1b,Nocturne,Ashe,Azir,Neeko,Milio,Gwen,Maokai,"Varus, Sejuani","Rumble, Jayce",Yone,Senna,K'Sante,Jhin,Jax,Tryndamere,"Lucian, Nami",Rell,Jungle,Top,Mid,Bot,Support,Bot,Jungle,Mid,Top,Support,SB,https://www.twitch.tv/videos/2044966214?t=00h40m59s
Week 1,V3 Esports,Fukuoka SoftBank HAWKS gaming,0 - 2,2,14.1b,Ashe,Neeko,Hwei,Nocturne,Akali,Kalista,Orianna,"Lucian, Milio","Nautilus, Vi",Azir,Varus,Poppy,Miss Fortune,Xin Zhao,Sejuani,"Draven, Rumble",K'Sante,Mid,Support,Jungle,Bot,Top,Bot,Support,Mid,Jungle,Top,SB,https://www.twitch.tv/videos/2039132751?t=06h26m36s
Week 1,Fukuoka SoftBank HAWKS gaming,V3 Esports,1 - 0,1,14.1b,Tristana,Udyr,Nocturne,Ashe,Kalista,Orianna,Neeko,"Varus, LeBlanc","Jhin, Rumble",Ryze,Lee Sin,Nautilus,Poppy,Jarvan IV,Xin Zhao,"Viktor, Vi",Rakan,Support,Bot,Top,Mid,Jungle,Bot,Mid,Top,Jungle,Support,SB,https://www.twitch.tv/videos/2039132751?t=05h37m27s
Week 1,Burning Core Toyama,DetonatioN FocusMe,0 - 2,2,14.1b,Neeko,Ashe,Poppy,Nocturne,Xin Zhao,Lee Sin,Azir,"Orianna, Vi","Graves, Udyr",Darius,Renata Glasc,Senna,Xayah,Rakan,Varus,"Lucian, Milio",Rell,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,SB,https://www.twitch.tv/videos/2039132751?t=04h27m27s
Week 1,DetonatioN FocusMe,Burning Core Toyama,1 - 0,1,14.1b,Udyr,Neeko,Ashe,Nocturne,Vi,Poppy,Azir,"Tristana, Varus","Maokai, Jax",Ivern,Lucian,Rakan,Jhin,Rell,Gragas,"Senna, Lee Sin",Renata Glasc,Mid,Jungle,Top,Bot,Support,Mid,Bot,Jungle,Top,Support,SB,https://www.twitch.tv/videos/2039132751?t=03h35m28s
Week 1,Sengoku Gaming,AXIZ CREST,2 - 0,1,14.1b,Udyr,Neeko,Ashe,Nocturne,K'Sante,Rakan,Azir,"Milio, Lucian","Varus, Renata Glasc",Akali,Vi,Gwen,Kha'Zix,Xin Zhao,Sejuani,"Aatrox, Poppy",Gnar,Mid,Bot,Support,Top,Jungle,Support,Bot,Mid,Jungle,Top,SB,https://www.twitch.tv/videos/2039132751?t=02h24m11s
Week 1,AXIZ CREST,Sengoku Gaming,0 - 1,2,14.1b,Neeko,Udyr,Lee Sin,Ashe,Nocturne,Renata Glasc,Azir,"Xayah, Rakan","Milio, Aphelios",K'Sante,Gwen,Vi,Gnar,Orianna,Hwei,"Aatrox, Rell",Viego,Mid,Support,Bot,Top,Jungle,Bot,Support,Top,Mid,Jungle,SB,https://www.twitch.tv/videos/2039132751?t=00h40m38s
Week 1,V3 Esports,AXIZ CREST,2 - 0,1,14.1b,Udyr,Neeko,Ashe,Nocturne,Xin Zhao,Tristana,Orianna,"Varus, Azir","Miss Fortune, Rell",K'Sante,Gwen,Poppy,Rumble,Renata Glasc,Jarvan IV,"Vi, Vladimir",Alistar,Mid,Bot,Support,Jungle,Top,Bot,Mid,Top,Jungle,Support,SB,https://www.twitch.tv/videos/2038063892?t=06h44m35s
Week 1,AXIZ CREST,V3 Esports,0 - 1,2,14.1b,Neeko,Udyr,Nocturne,Ashe,Vi,Galio,Varus,"Tristana, Kalista","Azir, Renata Glasc",Nautilus,Poppy,Gwen,Xin Zhao,Rumble,Maokai,"Sejuani, K'Sante",Kayle,Bot,Mid,Support,Jungle,Top,Mid,Bot,Support,Jungle,Top,SB,https://www.twitch.tv/videos/2038063892?t=05h36m39s
Week 1,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,2 - 0,1,14.1b,Udyr,LeBlanc,Ashe,Neeko,Nocturne,Tristana,Azir,"Rell, Xayah","Varus, Renata Glasc",Rakan,Sejuani,Orianna,Jarvan IV,Gwen,K'Sante,"Poppy, Jax",Taliyah,Mid,Bot,Support,Jungle,Top,Jungle,Bot,Support,Top,Mid,SB,https://www.twitch.tv/videos/2038063892?t=04h25m11s
Week 1,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,0 - 1,2,14.1b,LeBlanc,Nocturne,Tristana,Ashe,Akali,Azir,Orianna,"Lucian, Milio","Xayah, Rakan",Neeko,Vi,Jarvan IV,Udyr,Xin Zhao,Lee Sin,"Rell, K'Sante",Gwen,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top,SB,https://www.twitch.tv/videos/2038063892?t=03h20m32s
Week 1,Sengoku Gaming,Burning Core Toyama,1 - 1,1,14.1b,LeBlanc,Rumble,Ashe,Nocturne,Udyr,Poppy,Varus,"Azir, Jhin","Lee Sin, Neeko",Vi,Gnar,Bard,Gwen,K'Sante,Sion,"Aatrox, Rakan",Rell,Bot,Jungle,Mid,Top,Support,Mid,Bot,Jungle,Top,Support,SB,https://www.twitch.tv/videos/2038063892?t=02h08m19s
Week 1,Burning Core Toyama,Sengoku Gaming,1 - 0,1,14.1b,Neeko,Nocturne,Rumble,Udyr,Vi,Ashe,Azir,"Varus, Orianna","Jhin, Rakan",Rell,Poppy,Gnar,Sejuani,Gwen,Xin Zhao,"K'Sante, Lee Sin",Aatrox,Mid,Bot,Support,Top,Jungle,Bot,Mid,Support,Jungle,Top,SB,https://www.twitch.tv/videos/2038063892?t=01h03m37s
