Pick and Ban Order - LCO 2024 Split 1,Phase,Blue,Red,Score,Winner,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1-2,BP2-3,RP3,RB4,BB4,RB5,BB5,RP4,BP4-5,RP5,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5,SB,VOD


Week 6,Dire Wolves,Kanga Esports,0 - 2,2,14.3,Ezreal,Orianna,Varus,Ashe,Kalista,Karma,Milio,"Senna, Taliyah","Aphelios, Syndra",Vi,Bel'Veth,Gragas,Lee Sin,Nautilus,Tahm Kench,"Viego, Udyr",Riven,Support,Bot,Mid,Jungle,Top,Bot,Mid,Jungle,Support,Top,SB,
Week 6,Dire Wolves,Kanga Esports,0 - 1,2,14.3,Ezreal,Orianna,Udyr,Ashe,Renata Glasc,Karma,Senna,"Varus, Taliyah","Brand, Nautilus",Tahm Kench,Syndra,Riven,LeBlanc,Vi,Xin Zhao,"Ahri, Renekton",Aatrox,Bot,Jungle,Support,Mid,Top,Bot,Mid,Support,Jungle,Top,SB,
Week 5,Antic Esports,Dire Wolves,2 - 0,1,14.2,Lucian,Udyr,Lee Sin,Kalista,Karma,Senna,Varus,"Milio, Orianna","Rell, Azir",Aphelios,Zac,Sejuani,Gnar,Riven,K'Sante,"Blitzcrank, Jhin",Nocturne,Top,Jungle,Mid,Support,Bot,Support,Mid,Bot,Top,Jungle,SB,
Week 5,Dire Wolves,Antic Esports,0 - 1,2,14.2,Udyr,Karma,Kalista,Lucian,Ashe,Lee Sin,Varus,"Senna, Rell","Orianna, Rakan",Azir,Nocturne,Tahm Kench,Riven,Seraphine,K'Sante,"Yone, Sejuani",Nautilus,Bot,Mid,Support,Top,Jungle,Bot,Jungle,Mid,Top,Support,SB,
Week 5,Dire Wolves,MAMMOTH,1 - 1,1,14.2,Kalista,None,Akali,Riven,Udyr,Orianna,Karma,"Ashe, Varus","Lucian, Milio",Gnar,Aatrox,Vi,Jarvan IV,Zoe,Lee Sin,"Yone, Sejuani",LeBlanc,Mid,Bot,Support,Top,Jungle,Support,Bot,Top,Jungle,Mid,SB,
Week 5,MAMMOTH,Dire Wolves,1 - 0,1,14.2,None,Kalista,Riven,Karma,Orianna,Varus,Ashe,"Xayah, Rakan","Lissandra, Udyr",Syndra,Caitlyn,Xin Zhao,Aphelios,Lee Sin,Fiora,"Zoe, Kindred",Jarvan IV,Bot,Support,Top,Mid,Jungle,Bot,Support,Mid,Top,Jungle,SB,
Week 5,Antic Esports,ION Global Esports,2 - 0,1,14.2,LeBlanc,Karma,Lucian,Ashe,Varus,Udyr,Kalista,"Orianna, Xayah","Azir, Rell",Rakan,Gnar,Nocturne,Gwen,Vi,K'Sante,"Aatrox, Nautilus",Brand,Bot,Mid,Jungle,Top,Support,Mid,Bot,Support,Top,Jungle,SB,
Week 5,Antic Esports,ION Global Esports,1 - 0,1,14.2,LeBlanc,Karma,Lucian,Ashe,Varus,Udyr,Kalista,"Jinx, Orianna","Rell, Azir",Maokai,Xin Zhao,Nocturne,K'Sante,Vi,Brand,"Nautilus, Gnar",Irelia,Bot,Jungle,Mid,Support,Top,Bot,Mid,Support,Jungle,Top,SB,
Week 5,Kanga Esports,Team Bliss,0 - 2,2,14.2,Yone,Ashe,Akali,Karma,Brand,Jax,Azir,"Varus, Orianna","Aatrox, Kalista",Renata Glasc,Senna,Lillia,Pyke,Poppy,K'Sante,"Maokai, Udyr",Kindred,Mid,Top,Bot,Support,Jungle,Bot,Mid,Support,Top,Jungle,SB,
Week 5,Kanga Esports,Team Bliss,0 - 1,2,14.2,Yone,Ashe,Akali,Karma,Brand,Jax,Azir,"Varus, Orianna","Aphelios, Bard",Nautilus,Riven,Lillia,Rengar,Aatrox,K'Sante,"Gnar, Udyr",Viego,Mid,Bot,Support,Top,Jungle,Bot,Mid,Support,Top,Jungle,SB,
Week 5,FURY Global,Ground Zero Gaming,0 - 2,2,14.2,Ashe,Orianna,Kalista,Karma,Varus,Milio,Aphelios,"Twisted Fate, Brand","Bel'Veth, Nautilus",K'Sante,Gwen,Renata Glasc,Jax,Braum,Alistar,"Aatrox, Syndra",Jayce,Bot,Jungle,Support,Top,Mid,Bot,Jungle,Top,Support,Mid,SB,
Week 5,Ground Zero Gaming,FURY Global,1 - 0,1,14.2,Bel'Veth,Ashe,Udyr,Karma,Milio,Poppy,Kalista,"Senna, Azir","Hwei, Renata Glasc",Tahm Kench,Twisted Fate,Xin Zhao,Maokai,Viego,Gwen,"Lillia, K'Sante",Jarvan IV,Bot,Mid,Support,Jungle,Top,Bot,Mid,Support,Top,Jungle,SB,
Week 5,Antic Esports,Team Bliss,0 - 2,2,14.2,Karma,Ashe,Varus,Xin Zhao,Lucian,Renata Glasc,K'Sante,"Ornn, Brand","Tristana, Maokai",Yone,Senna,Xayah,Seraphine,Kalista,Aphelios,"Ziggs, Bard",Nautilus,Top,Mid,Jungle,Bot,Support,Top,Jungle,Mid,Bot,Support,SB,
Week 5,Antic Esports,Team Bliss,0 - 1,2,14.2,Karma,Ashe,Varus,Xin Zhao,Lucian,Renata Glasc,Senna,"Xayah, Rakan","Tahm Kench, Orianna",Akali,Poppy,Kindred,Vi,Nocturne,Brand,"Maokai, Aatrox",K'Sante,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,SB,
Week 5,MAMMOTH,Kanga Esports,1 - 1,1,14.2,None,Kalista,Jax,Karma,Varus,Ashe,Milio,"Udyr, Aphelios","Caitlyn, Gnar",Azir,Corki,Lulu,Zoe,Pyke,Senna,"Akali, Jarvan IV",Aatrox,Support,Bot,Top,Mid,Jungle,Jungle,Bot,Mid,Support,Top,SB,
Week 5,Kanga Esports,MAMMOTH,1 - 0,1,14.2,Kalista,None,Zoe,Karma,Yone,Varus,Ashe,"Xayah, Rakan","Udyr, Azir",Zac,Poppy,Akali,Renata Glasc,Corki,Orianna,"Aatrox, Zilean",Lee Sin,Bot,Jungle,Mid,Top,Support,Bot,Support,Top,Mid,Jungle,SB,
Week 4,ION Global Esports,Ground Zero Gaming,0 - 2,2,14.2,Poppy,Orianna,Senna,Maokai,Jayce,Karma,Ashe,"Varus, Zac","Caitlyn, Azir",Blitzcrank,Aatrox,Corki,Xin Zhao,Nocturne,Yasuo,"Gragas, Viego",Brand,Support,Bot,Mid,Top,Jungle,Bot,Top,Support,Mid,Jungle,SB,
Week 4,Ground Zero Gaming,ION Global Esports,1 - 0,1,14.2,Orianna,Ashe,Maokai,Karma,Kalista,Corki,Varus,"Xayah, Rakan","Poppy, Hwei",Rumble,Azir,Nocturne,Udyr,Vi,Xin Zhao,"Zac, Jayce",Neeko,Bot,Jungle,Support,Top,Mid,Bot,Support,Top,Jungle,Mid,SB,
Week 4,FURY Global,Antic Esports,0 - 2,2,14.2,Seraphine,Bel'Veth,Poppy,Ashe,Maokai,Karma,Kalista,"Senna, Xin Zhao","Trundle, K'Sante",Tahm Kench,Renata Glasc,Orianna,Bard,Azir,Gnar,"Corki, Nautilus",Syndra,Bot,Jungle,Top,Mid,Support,Bot,Jungle,Support,Top,Mid,SB,
Week 4,Antic Esports,FURY Global,1 - 0,1,14.2,Bel'Veth,Ashe,Xin Zhao,Seraphine,Karma,Poppy,Kalista,"Varus, Udyr","Maokai, Orianna",Azir,Hwei,Nocturne,Zyra,Trundle,Wukong,"Gnar, Renata Glasc",Milio,Bot,Jungle,Mid,Top,Support,Bot,Top,Mid,Jungle,Support,SB,
Week 4,Team Bliss,ION Global Esports,2 - 0,1,14.2,Xin Zhao,Karma,Lucian,Ashe,Orianna,Corki,Varus,"Maokai, Kalista","Udyr, Azir",Yone,Milio,Aatrox,Poppy,Rumble,Renata Glasc,"Vi, Hwei",K'Sante,Bot,Top,Mid,Jungle,Support,Jungle,Bot,Mid,Support,Top,SB,
Week 4,ION Global Esports,Team Bliss,0 - 1,2,14.2,Orianna,Ashe,Senna,Karma,Lillia,Lucian,Varus,"Xayah, Rakan","Rell, Azir",Corki,Rumble,Udyr,Renata Glasc,Xin Zhao,Poppy,"Nocturne, K'Sante",Aatrox,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,SB,
Week 4,Ground Zero Gaming,MAMMOTH,2 - 0,1,14.2,Neeko,None,Kalista,Ashe,Milio,Maokai,Karma,"Varus, Rell","Ezreal, K'Sante",Gnar,Vladimir,Nautilus,Irelia,Akali,Rakan,"Azir, Poppy",Zoe,Support,Bot,Top,Mid,Jungle,Bot,Jungle,Top,Support,Mid,SB,
Week 4,MAMMOTH,Ground Zero Gaming,0 - 1,2,14.2,None,Kalista,Varus,Karma,Maokai,Ashe,Milio,"Xayah, Rakan","Aphelios, Udyr",Zac,Poppy,Jarvan IV,Azir,Orianna,Brand,"Sejuani, Yone",Sett,Support,Bot,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,SB,
Week 3,Team Bliss,Ground Zero Gaming,1 - 1,1,14.1,Jayce,Orianna,Lillia,Milio,Varus,Senna,Ashe,"Corki, Maokai","Diana, Yasuo",Poppy,Kalista,Xayah,Jhin,Bard,Aphelios,"Aatrox, Lulu",Renata Glasc,Bot,Jungle,Mid,Top,Support,Mid,Jungle,Top,Bot,Support,SB,
Week 3,Ground Zero Gaming,Team Bliss,1 - 0,1,14.1,Orianna,Jayce,Milio,Ashe,Senna,Varus,Maokai,"Lucian, K'Sante","Corki, Poppy",Nami,Kalista,Syndra,Caitlyn,Azir,Yone,"Xayah, Rakan",Lillia,Jungle,Mid,Top,Bot,Support,Bot,Top,Support,Mid,Jungle,SB,
Week 3,FURY Global,MAMMOTH,2 - 0,1,14.1,Kalista,None,K'Sante,Senna,None,Bel'Veth,Ashe,"Varus, Udyr","Caitlyn, Trundle",Blitzcrank,Gwen,Jarvan IV,Syndra,Xin Zhao,Kindred,"Azir, Jax",Yone,Support,Bot,Jungle,Mid,Top,Bot,Top,Support,Jungle,Mid,SB,
Week 3,MAMMOTH,FURY Global,0 - 1,2,14.1,None,Kalista,Senna,K'Sante,Bel'Veth,Ashe,Milio,"Varus, Renata Glasc","Aphelios, Maokai",Udyr,Yone,Xin Zhao,Jayce,Corki,Trundle,"Tristana, Gwen",Syndra,Support,Bot,Jungle,Mid,Top,Bot,Support,Top,Jungle,Mid,SB,
Week 3,Kanga Esports,ION Global Esports,1 - 1,1,14.1,Lucian,Jax,Rumble,Kalista,Yone,Ashe,Aphelios,"Xayah, Rakan","Lillia, Bard",Corki,Tryndamere,K'Sante,Orianna,Maokai,Rell,"Akshan, Renekton",Aatrox,Bot,Jungle,Support,Mid,Top,Bot,Support,Mid,Jungle,Top,SB,
Week 3,ION Global Esports,Kanga Esports,1 - 0,1,14.1,Kalista,Lucian,Jax,Senna,Xin Zhao,Ashe,Rumble,"Varus, Renata Glasc","Maokai, Yone",Neeko,Xayah,Nocturne,Aphelios,Ornn,Graves,"Jinx, Milio",K'Sante,Top,Jungle,Mid,Bot,Support,Bot,Support,Mid,Jungle,Top,SB,
Week 2,Ground Zero Gaming,Antic Esports,0 - 2,2,14.1,Maokai,Ashe,Senna,Kalista,Seraphine,Lucian,Varus,"Rakan, Udyr","Xin Zhao, Rumble",Xayah,Karma,Nocturne,Heimerdinger,Rell,Jarvan IV,"Renata Glasc, Ahri",LeBlanc,Bot,Jungle,Top,Support,Mid,Support,Top,Bot,Jungle,Mid,SB,
Week 2,Antic Esports,Ground Zero Gaming,1 - 0,1,14.1,Lillia,Maokai,Kalista,Xin Zhao,Ashe,Senna,Seraphine,"Nilah, Sona","Tristana, Udyr",Corki,Nocturne,Vi,Jarvan IV,Wukong,Rell,"Poppy, Bard",Gnar,Bot,Mid,Top,Jungle,Support,Bot,Support,Mid,Jungle,Top,SB,
Week 2,Kanga Esports,FURY Global,0 - 2,2,14.1,Nocturne,Jax,Bel'Veth,Ashe,Seraphine,Kalista,Varus,"Xin Zhao, Xayah","Renata Glasc, Graves",Milio,Syndra,Gwen,Kennen,Corki,K'Sante,"Gnar, LeBlanc",Sylas,Bot,Support,Jungle,Top,Mid,Jungle,Bot,Support,Top,Mid,SB,
Week 2,FURY Global,Kanga Esports,1 - 0,1,14.1,None,Nocturne,None,Bel'Veth,Jax,Ashe,Senna,"Kalista, Renata Glasc","Seraphine, Xin Zhao",Wukong,Gwen,Rumble,Syndra,Orianna,Azir,"Corki, K'Sante",Ornn,Bot,Support,Jungle,Mid,Top,Bot,Support,Jungle,Mid,Top,SB,
Week 2,ION Global Esports,Dire Wolves,2 - 0,1,14.1,Kalista,Lucian,Ivern,Ashe,Orianna,Gragas,LeBlanc,"Varus, Syndra","Aphelios, Milio",Karma,Maokai,Sett,Jarvan IV,Xin Zhao,K'Sante,"Rumble, Vi",Lee Sin,Mid,Bot,Support,Top,Jungle,Bot,Mid,Support,Top,Jungle,SB,
Week 2,Dire Wolves,ION Global Esports,0 - 1,2,14.1,Ashe,Kalista,Akali,None,Senna,LeBlanc,Xin Zhao,"Lucian, Nami","Aphelios, Lulu",Yone,Azir,Lillia,Orianna,Rumble,Maokai,"Ahri, K'Sante",Gragas,Jungle,Bot,Support,Mid,Top,Bot,Support,Mid,Jungle,Top,SB,
Week 2,MAMMOTH,Team Bliss,0 - 2,2,14.1,None,Kalista,Aphelios,Udyr,Rumble,Ashe,Varus,"Senna, K'Sante","Gwen, Karma",Seraphine,Jarvan IV,Tristana,Vi,Kindred,Xin Zhao,"Trundle, Orianna",Akali,Bot,Top,Support,Jungle,Mid,Support,Top,Bot,Jungle,Mid,SB,
Week 2,Team Bliss,MAMMOTH,1 - 0,1,14.1,Kalista,None,Udyr,Rumble,Ashe,Aphelios,Varus,"Lucian, Nami","Vi, Nautilus",K'Sante,Azir,Orianna,Akali,Xin Zhao,Gwen,"Renekton, LeBlanc",Wukong,Bot,Jungle,Support,Top,Mid,Bot,Support,Mid,Top,Jungle,SB,
Week 1,Ground Zero Gaming,Kanga Esports,2 - 0,1,14.1,Brand,Rumble,Lillia,Lucian,Nocturne,Poppy,Ashe,"Jax, Varus","Kalista, Xin Zhao",Karma,Kennen,Jarvan IV,Volibear,Renekton,Kha'Zix,"Vladimir, Azir",Syndra,Support,Bot,Jungle,Top,Mid,Top,Bot,Support,Jungle,Mid,SB,
Week 1,Ground Zero Gaming,Kanga Esports,1 - 0,1,14.1,Brand,Rumble,Lillia,Lucian,Nocturne,Poppy,Ashe,"Jax, Aphelios","Varus, Xin Zhao",Pyke,Gwen,Jarvan IV,Malphite,Lissandra,Rengar,"Vladimir, LeBlanc",Syndra,Support,Bot,Jungle,Top,Mid,Top,Bot,Support,Jungle,Mid,SB,
Week 1,Dire Wolves,Team Bliss,0 - 2,2,14.1,Akali,Ashe,Renata Glasc,LeBlanc,Rumble,Varus,Lucian,"Aphelios, Xin Zhao","Nami, Syndra",Lulu,Jarvan IV,Azir,Vi,Renekton,Orianna,"Ivern, Sett",K'Sante,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid,Top,SB,https://www.twitch.tv/videos/2033101635?t=04h10m51s
Week 1,Team Bliss,Dire Wolves,1 - 0,1,14.1,Poppy,Ashe,Milio,LeBlanc,Varus,Akali,Rumble,"Kalista, Rell","Renata Glasc, Aphelios",Riven,Xin Zhao,Blitzcrank,Azir,Syndra,Nautilus,"Tristana, Lillia",Orianna,Top,Support,Bot,Mid,Jungle,Bot,Jungle,Top,Support,Mid,SB,https://www.twitch.tv/videos/2033101635?t=03h23m11s
Week 1,ION Global Esports,FURY Global,2 - 0,1,14.1,Bel'Veth,LeBlanc,Jax,Ashe,Nocturne,Rumble,Lucian,"Aphelios, Xin Zhao","Milio, Jarvan IV",Lulu,Akali,Yone,Gragas,Gwen,Azir,"K'Sante, Orianna",Camille,Bot,Support,Jungle,Top,Mid,Bot,Jungle,Support,Mid,Top,SB,https://www.twitch.tv/videos/2033101635?t=01h57m53s
Week 1,ION Global Esports,FURY Global,1 - 0,1,14.1,Bel'Veth,Ashe,Jax,Rumble,Nocturne,Kalista,Lucian,"Aphelios, Milio","Nami, LeBlanc",Malzahar,Gwen,Yone,Aatrox,Xin Zhao,K'Sante,"Jarvan IV, Gragas",Viego,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Top,Jungle,SB,https://www.twitch.tv/videos/2033101635?t=00h59m08s
